"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
293,17 Oct 2021 08:16:14.995,17 Oct 2021 08:17:16.348,61.353
294,17 Oct 2021 09:46:59.964,17 Oct 2021 09:54:14.202,434.238
295,17 Oct 2021 18:56:48.408,17 Oct 2021 18:58:30.101,101.693
296,17 Oct 2021 20:26:47.275,17 Oct 2021 20:34:02.670,435.395
297,18 Oct 2021 09:21:11.195,18 Oct 2021 09:28:20.466,429.271
298,18 Oct 2021 10:55:37.570,18 Oct 2021 10:59:49.512,251.941
299,18 Oct 2021 20:01:05.621,18 Oct 2021 20:08:07.440,421.819
300,18 Oct 2021 21:36:04.630,18 Oct 2021 21:40:26.403,261.773
301,19 Oct 2021 08:55:32.551,19 Oct 2021 09:02:08.902,396.351
302,19 Oct 2021 10:29:09.885,19 Oct 2021 10:34:59.497,349.612
303,19 Oct 2021 19:35:40.709,19 Oct 2021 19:42:03.053,382.344
304,19 Oct 2021 21:09:11.798,19 Oct 2021 21:15:16.936,365.137
305,20 Oct 2021 08:30:09.230,20 Oct 2021 08:35:34.144,324.914
306,20 Oct 2021 10:02:59.692,20 Oct 2021 10:09:44.360,404.668
307,20 Oct 2021 19:10:35.986,20 Oct 2021 19:15:46.083,310.097
308,20 Oct 2021 20:42:49.234,20 Oct 2021 20:49:45.212,415.979
309,21 Oct 2021 08:05:24.460,21 Oct 2021 08:08:12.667,168.207
310,21 Oct 2021 09:36:59.860,21 Oct 2021 09:44:11.263,431.403
311,21 Oct 2021 18:46:07.480,21 Oct 2021 18:49:00.556,173.077
312,21 Oct 2021 20:16:46.547,21 Oct 2021 20:24:01.390,434.843
313,22 Oct 2021 09:11:08.773,22 Oct 2021 09:18:21.829,433.056
314,22 Oct 2021 10:45:52.002,22 Oct 2021 10:49:25.562,213.560
315,22 Oct 2021 19:51:00.659,22 Oct 2021 19:58:08.413,427.754
316,22 Oct 2021 21:26:29.075,22 Oct 2021 21:30:06.682,217.607
317,23 Oct 2021 08:45:27.205,23 Oct 2021 08:52:15.212,408.007
318,23 Oct 2021 10:19:16.241,23 Oct 2021 10:24:45.623,329.382
319,23 Oct 2021 19:25:31.224,23 Oct 2021 19:32:06.571,395.347
320,23 Oct 2021 20:59:23.237,23 Oct 2021 21:05:08.076,344.839
321,24 Oct 2021 08:19:58.979,24 Oct 2021 08:25:47.434,348.455
322,24 Oct 2021 09:53:02.590,24 Oct 2021 09:59:35.924,393.334
323,24 Oct 2021 19:00:20.591,24 Oct 2021 19:05:53.525,332.934
324,24 Oct 2021 20:32:54.364,24 Oct 2021 20:39:40.604,406.240
325,25 Oct 2021 07:54:58.265,25 Oct 2021 07:58:44.062,225.797
326,25 Oct 2021 09:27:00.340,25 Oct 2021 09:34:07.226,426.886
327,25 Oct 2021 18:35:38.775,25 Oct 2021 18:39:19.308,220.533
328,25 Oct 2021 20:06:46.945,25 Oct 2021 20:13:59.499,432.554
329,26 Oct 2021 09:01:06.986,26 Oct 2021 09:08:22.040,435.054
330,26 Oct 2021 10:36:11.956,26 Oct 2021 10:38:55.574,163.618
331,26 Oct 2021 19:40:56.804,26 Oct 2021 19:48:08.790,431.986
332,26 Oct 2021 21:17:02.488,26 Oct 2021 21:19:38.567,156.080
333,27 Oct 2021 08:35:22.736,27 Oct 2021 08:42:20.116,417.380
334,27 Oct 2021 10:09:23.922,27 Oct 2021 10:14:29.904,305.982
335,27 Oct 2021 19:15:22.993,27 Oct 2021 19:22:09.355,406.362
336,27 Oct 2021 20:49:36.927,27 Oct 2021 20:54:57.514,320.587
337,28 Oct 2021 08:09:50.367,28 Oct 2021 08:15:58.534,368.167
338,28 Oct 2021 09:43:06.240,28 Oct 2021 09:49:26.228,379.988
339,28 Oct 2021 18:50:06.998,28 Oct 2021 18:55:59.684,352.686
340,28 Oct 2021 20:23:00.914,28 Oct 2021 20:29:35.106,394.193
341,29 Oct 2021 07:44:39.445,29 Oct 2021 07:49:07.507,268.062
342,29 Oct 2021 09:17:01.410,29 Oct 2021 09:24:02.083,420.673
343,29 Oct 2021 18:25:15.550,29 Oct 2021 18:29:33.100,257.550
344,29 Oct 2021 19:56:48.506,29 Oct 2021 20:03:56.974,428.468
345,30 Oct 2021 08:51:05.806,30 Oct 2021 08:58:21.127,435.321
346,30 Oct 2021 10:26:46.633,30 Oct 2021 10:28:10.330,83.696
347,30 Oct 2021 19:30:54.046,30 Oct 2021 19:38:08.591,434.545
348,31 Oct 2021 08:25:19.043,31 Oct 2021 08:32:23.713,424.671
349,31 Oct 2021 09:59:33.293,31 Oct 2021 10:04:11.973,278.680
350,31 Oct 2021 19:05:15.947,31 Oct 2021 19:12:11.464,415.517
351,31 Oct 2021 20:39:53.387,31 Oct 2021 20:44:44.742,291.355
352,1 Nov 2021 07:59:43.088,1 Nov 2021 08:06:07.758,384.670
353,1 Nov 2021 09:33:10.715,1 Nov 2021 09:39:15.182,364.467
354,1 Nov 2021 18:39:54.984,1 Nov 2021 18:46:04.788,369.804
355,1 Nov 2021 20:13:09.006,1 Nov 2021 20:19:28.596,379.590
356,2 Nov 2021 07:34:24.726,2 Nov 2021 07:39:26.289,301.562
357,2 Nov 2021 09:07:03.091,2 Nov 2021 09:13:55.811,412.719
358,2 Nov 2021 18:14:55.818,2 Nov 2021 18:19:43.928,288.110
359,2 Nov 2021 19:46:51.265,2 Nov 2021 19:53:53.769,422.504
360,3 Nov 2021 07:10:07.132,3 Nov 2021 07:11:35.800,88.668
361,3 Nov 2021 08:41:05.215,3 Nov 2021 08:48:19.107,433.892
362,3 Nov 2021 17:50:45.436,3 Nov 2021 17:52:41.957,116.521
363,3 Nov 2021 19:20:52.389,3 Nov 2021 19:28:07.811,435.422
364,4 Nov 2021 08:15:16.065,4 Nov 2021 08:22:26.073,430.008
365,4 Nov 2021 09:49:44.960,4 Nov 2021 09:53:51.232,246.271
366,4 Nov 2021 18:55:10.050,4 Nov 2021 19:02:12.945,422.896
367,4 Nov 2021 20:30:13.495,4 Nov 2021 20:34:28.879,255.384
368,5 Nov 2021 07:49:36.929,5 Nov 2021 07:56:15.334,398.405
369,5 Nov 2021 09:23:16.143,5 Nov 2021 09:29:02.672,346.529
370,5 Nov 2021 18:29:44.394,5 Nov 2021 18:36:08.979,384.585
371,5 Nov 2021 20:03:18.820,5 Nov 2021 20:09:20.909,362.089
372,6 Nov 2021 07:24:12.749,6 Nov 2021 07:29:41.766,329.018
373,6 Nov 2021 08:57:05.421,6 Nov 2021 09:03:48.382,402.961
374,6 Nov 2021 18:04:38.666,6 Nov 2021 18:09:52.695,314.029
375,6 Nov 2021 19:36:55.283,6 Nov 2021 19:43:49.829,414.546
376,7 Nov 2021 06:59:24.739,7 Nov 2021 07:02:23.882,179.143
377,7 Nov 2021 08:31:05.205,7 Nov 2021 08:38:15.989,430.784
378,7 Nov 2021 17:40:07.615,7 Nov 2021 17:43:09.390,181.775
379,7 Nov 2021 19:10:51.840,7 Nov 2021 19:18:06.432,434.591
380,8 Nov 2021 08:05:13.747,8 Nov 2021 08:12:27.248,433.500
381,8 Nov 2021 09:40:00.068,8 Nov 2021 09:43:26.521,206.454
382,8 Nov 2021 18:45:05.266,8 Nov 2021 18:52:13.818,428.552
383,8 Nov 2021 20:20:39.003,8 Nov 2021 20:24:08.184,209.181
384,9 Nov 2021 07:39:31.731,9 Nov 2021 07:46:21.401,409.670
385,9 Nov 2021 09:13:22.694,9 Nov 2021 09:18:48.513,325.819
386,9 Nov 2021 18:19:35.115,9 Nov 2021 18:26:12.374,397.259
387,9 Nov 2021 19:53:30.595,9 Nov 2021 19:59:11.800,341.205
388,10 Nov 2021 07:14:02.788,10 Nov 2021 07:19:54.673,351.884
389,10 Nov 2021 08:47:08.434,10 Nov 2021 08:53:39.746,391.312
390,10 Nov 2021 17:54:23.582,10 Nov 2021 17:59:59.907,336.324
391,10 Nov 2021 19:27:00.630,10 Nov 2021 19:33:45.080,404.450
392,11 Nov 2021 06:49:00.152,11 Nov 2021 06:52:53.574,233.422
393,11 Nov 2021 08:21:05.780,11 Nov 2021 08:28:11.778,425.998
394,11 Nov 2021 17:29:40.025,11 Nov 2021 17:33:27.109,227.083
395,11 Nov 2021 19:00:52.424,11 Nov 2021 19:08:04.443,432.018
396,12 Nov 2021 07:55:12.061,12 Nov 2021 08:02:27.275,435.214
397,12 Nov 2021 09:30:21.368,12 Nov 2021 09:32:55.097,153.730
398,12 Nov 2021 18:35:01.589,12 Nov 2021 18:42:14.104,432.514
399,12 Nov 2021 20:11:14.757,12 Nov 2021 20:13:37.821,143.064
400,13 Nov 2021 07:29:27.389,13 Nov 2021 07:36:26.092,418.703
401,13 Nov 2021 09:03:30.619,13 Nov 2021 09:08:32.470,301.852
402,13 Nov 2021 18:09:27.076,13 Nov 2021 18:16:15.048,407.972
403,13 Nov 2021 19:43:44.696,13 Nov 2021 19:49:00.923,316.227
404,14 Nov 2021 07:03:54.411,14 Nov 2021 07:10:05.455,371.044
405,14 Nov 2021 08:37:12.212,14 Nov 2021 08:43:29.837,377.625
406,14 Nov 2021 17:44:10.257,14 Nov 2021 17:50:05.883,355.626
407,14 Nov 2021 19:17:07.422,14 Nov 2021 19:23:39.431,392.009
408,15 Nov 2021 06:38:42.138,15 Nov 2021 06:43:16.122,273.984
409,15 Nov 2021 08:11:06.947,15 Nov 2021 08:18:06.454,419.507
410,15 Nov 2021 17:19:17.458,15 Nov 2021 17:23:40.332,262.874
411,15 Nov 2021 18:50:54.177,15 Nov 2021 18:58:01.811,427.634
412,16 Nov 2021 07:45:10.977,16 Nov 2021 07:52:26.181,435.204
413,16 Nov 2021 09:21:02.409,16 Nov 2021 09:22:03.412,61.003
414,16 Nov 2021 18:24:59.010,16 Nov 2021 18:32:13.812,434.802
415,17 Nov 2021 07:19:23.820,17 Nov 2021 07:26:29.482,425.662
416,17 Nov 2021 08:53:40.312,17 Nov 2021 08:58:14.135,273.822
417,17 Nov 2021 17:59:20.222,17 Nov 2021 18:06:17.053,416.831
418,17 Nov 2021 19:34:01.669,17 Nov 2021 19:38:47.722,286.053
419,18 Nov 2021 06:53:47.326,18 Nov 2021 07:00:14.399,387.073
420,18 Nov 2021 08:27:16.833,18 Nov 2021 08:33:18.567,361.734
421,18 Nov 2021 17:33:58.483,18 Nov 2021 17:40:10.831,372.348
422,18 Nov 2021 19:07:15.779,18 Nov 2021 19:13:32.745,376.966
423,19 Nov 2021 06:28:27.931,19 Nov 2021 06:33:34.302,306.371
424,19 Nov 2021 08:01:08.730,19 Nov 2021 08:07:59.999,411.269
425,19 Nov 2021 17:08:58.191,19 Nov 2021 17:13:50.776,292.584
426,19 Nov 2021 18:40:57.132,19 Nov 2021 18:47:58.489,421.357
427,20 Nov 2021 06:04:02.684,20 Nov 2021 06:05:51.821,109.137
428,20 Nov 2021 07:35:10.480,20 Nov 2021 07:42:23.985,433.504
429,20 Nov 2021 16:44:43.360,20 Nov 2021 16:46:52.929,129.569
430,20 Nov 2021 18:14:57.530,20 Nov 2021 18:22:12.935,435.405
431,21 Nov 2021 07:09:20.952,21 Nov 2021 07:16:31.650,430.699
432,21 Nov 2021 08:43:52.437,21 Nov 2021 08:47:52.848,240.411
433,21 Nov 2021 17:49:14.506,21 Nov 2021 17:56:18.431,423.925
434,21 Nov 2021 19:24:22.494,21 Nov 2021 19:28:31.233,248.739
435,22 Nov 2021 06:43:41.329,22 Nov 2021 06:50:21.719,400.391
436,22 Nov 2021 08:17:22.429,22 Nov 2021 08:23:05.799,343.370
437,22 Nov 2021 17:23:48.109,22 Nov 2021 17:30:14.886,386.777
438,22 Nov 2021 18:57:25.891,22 Nov 2021 19:03:24.844,358.953
439,23 Nov 2021 06:18:16.318,23 Nov 2021 06:23:49.325,333.006
440,23 Nov 2021 07:51:11.167,23 Nov 2021 07:57:52.375,401.209
441,23 Nov 2021 16:58:41.401,23 Nov 2021 17:03:59.261,317.860
442,23 Nov 2021 18:31:01.361,23 Nov 2021 18:37:54.423,413.061
443,24 Nov 2021 05:53:25.392,24 Nov 2021 05:56:34.708,189.316
444,24 Nov 2021 07:25:10.564,24 Nov 2021 07:32:20.691,430.128
445,24 Nov 2021 16:34:07.984,24 Nov 2021 16:37:17.998,190.014
446,24 Nov 2021 18:04:57.163,24 Nov 2021 18:12:11.459,434.296
447,25 Nov 2021 06:59:18.743,25 Nov 2021 07:06:32.636,433.893
448,25 Nov 2021 08:34:08.284,25 Nov 2021 08:37:27.315,199.031
449,25 Nov 2021 17:39:09.902,25 Nov 2021 17:46:19.211,429.309
450,25 Nov 2021 19:14:49.179,25 Nov 2021 19:18:09.454,200.275
451,26 Nov 2021 06:33:36.278,26 Nov 2021 06:40:27.556,411.278
452,26 Nov 2021 08:07:29.181,26 Nov 2021 08:12:51.362,322.181
453,26 Nov 2021 17:13:39.037,26 Nov 2021 17:20:18.161,399.124
454,26 Nov 2021 18:47:38.014,26 Nov 2021 18:53:15.476,337.463
455,27 Nov 2021 06:08:06.644,27 Nov 2021 06:14:01.860,355.215
456,27 Nov 2021 07:41:14.298,27 Nov 2021 07:47:43.536,389.238
457,27 Nov 2021 16:48:26.623,27 Nov 2021 16:54:06.259,339.636
458,27 Nov 2021 18:21:06.935,27 Nov 2021 18:27:49.537,402.602
459,28 Nov 2021 05:43:02.202,28 Nov 2021 05:47:02.906,240.704
460,28 Nov 2021 07:15:11.236,28 Nov 2021 07:22:16.298,425.062
461,28 Nov 2021 16:23:41.404,28 Nov 2021 16:27:34.797,233.393
462,28 Nov 2021 17:54:57.935,28 Nov 2021 18:02:09.366,431.431
463,29 Nov 2021 06:49:17.151,29 Nov 2021 06:56:32.479,435.328
464,29 Nov 2021 08:24:31.159,29 Nov 2021 08:26:54.234,143.074
465,29 Nov 2021 17:29:06.404,29 Nov 2021 17:36:19.403,432.999
466,29 Nov 2021 19:05:27.784,29 Nov 2021 19:07:36.333,128.549
467,30 Nov 2021 06:23:32.067,30 Nov 2021 06:30:32.032,419.965
468,30 Nov 2021 07:57:37.362,30 Nov 2021 08:02:34.976,297.615
469,30 Nov 2021 17:03:31.194,30 Nov 2021 17:10:20.723,409.529
470,30 Nov 2021 18:37:52.535,30 Nov 2021 18:43:04.270,311.734
471,1 Dec 2021 05:57:58.488,1 Dec 2021 06:04:12.325,373.837
472,1 Dec 2021 07:31:18.206,1 Dec 2021 07:37:33.414,375.209
473,1 Dec 2021 16:38:13.557,1 Dec 2021 16:44:12.055,358.498
474,1 Dec 2021 18:11:13.970,1 Dec 2021 18:17:43.729,389.759
475,2 Dec 2021 05:32:44.928,2 Dec 2021 05:37:24.624,279.696
476,2 Dec 2021 07:05:12.500,2 Dec 2021 07:12:10.791,418.291
477,2 Dec 2021 16:13:19.450,2 Dec 2021 16:17:47.484,268.034
478,2 Dec 2021 17:44:59.876,2 Dec 2021 17:52:06.628,426.751
479,3 Dec 2021 06:39:16.163,3 Dec 2021 06:46:31.206,435.043
480,3 Dec 2021 08:15:27.159,3 Dec 2021 08:15:47.502,20.343
481,3 Dec 2021 17:19:04.001,3 Dec 2021 17:26:19.016,435.014
482,4 Dec 2021 06:13:28.615,4 Dec 2021 06:20:35.224,426.610
483,4 Dec 2021 07:47:47.394,4 Dec 2021 07:52:16.216,268.822
484,4 Dec 2021 16:53:24.526,4 Dec 2021 17:00:22.624,418.098
485,4 Dec 2021 18:28:10.048,4 Dec 2021 18:32:50.614,280.566
486,5 Dec 2021 05:47:51.591,5 Dec 2021 05:54:20.996,389.405
487,5 Dec 2021 07:21:22.975,5 Dec 2021 07:27:21.910,358.935
488,5 Dec 2021 16:28:02.018,5 Dec 2021 16:34:16.846,374.828
489,5 Dec 2021 18:01:22.596,5 Dec 2021 18:07:36.859,374.263
490,6 Dec 2021 05:22:31.203,6 Dec 2021 05:27:42.231,311.027
491,6 Dec 2021 06:55:14.384,6 Dec 2021 07:02:04.150,409.766
492,6 Dec 2021 16:03:00.626,6 Dec 2021 16:07:57.570,296.944
493,6 Dec 2021 17:35:03.033,6 Dec 2021 17:42:03.189,420.157
494,7 Dec 2021 04:57:59.961,7 Dec 2021 05:00:06.098,126.136
495,7 Dec 2021 06:29:15.759,7 Dec 2021 06:36:28.829,433.070
496,7 Dec 2021 15:38:41.928,7 Dec 2021 15:41:03.266,141.338
497,7 Dec 2021 17:09:02.700,7 Dec 2021 17:16:18.041,435.342
498,8 Dec 2021 06:03:25.857,8 Dec 2021 06:10:37.190,431.333
499,8 Dec 2021 07:38:00.006,8 Dec 2021 07:41:54.358,234.352
500,8 Dec 2021 16:43:18.990,8 Dec 2021 16:50:23.905,424.914
501,8 Dec 2021 18:18:31.640,8 Dec 2021 18:22:33.452,241.812
502,9 Dec 2021 05:37:45.755,9 Dec 2021 05:44:28.065,402.310
503,9 Dec 2021 07:11:28.742,9 Dec 2021 07:17:08.889,340.148
504,9 Dec 2021 16:17:51.860,9 Dec 2021 16:24:20.771,388.911
505,9 Dec 2021 17:51:33.015,9 Dec 2021 17:57:28.741,355.726
506,10 Dec 2021 05:12:19.939,10 Dec 2021 05:17:56.812,336.873
507,10 Dec 2021 06:45:16.927,10 Dec 2021 06:51:56.335,399.409
508,10 Dec 2021 15:52:44.185,10 Dec 2021 15:58:05.793,321.608
509,10 Dec 2021 17:25:07.475,10 Dec 2021 17:31:58.998,411.523
510,11 Dec 2021 04:47:26.355,11 Dec 2021 04:50:45.202,198.847
511,11 Dec 2021 06:19:15.937,11 Dec 2021 06:26:25.359,429.422
512,11 Dec 2021 15:28:08.562,11 Dec 2021 15:31:26.411,197.849
513,11 Dec 2021 16:59:02.515,11 Dec 2021 17:06:16.467,433.952
514,12 Dec 2021 05:53:23.746,12 Dec 2021 06:00:37.991,434.245
515,12 Dec 2021 07:28:16.668,12 Dec 2021 07:31:27.925,191.257
516,12 Dec 2021 16:33:14.567,12 Dec 2021 16:40:24.587,430.020
517,12 Dec 2021 18:08:59.630,12 Dec 2021 18:12:10.460,190.830
518,13 Dec 2021 05:27:40.848,13 Dec 2021 05:34:33.677,412.829
519,13 Dec 2021 07:01:35.705,13 Dec 2021 07:06:54.156,318.451
520,13 Dec 2021 16:07:42.992,13 Dec 2021 16:14:23.926,400.934
521,13 Dec 2021 17:41:45.494,13 Dec 2021 17:47:19.108,333.614
522,14 Dec 2021 05:02:10.533,14 Dec 2021 05:08:08.992,358.458
523,14 Dec 2021 06:35:20.181,14 Dec 2021 06:41:47.294,387.112
524,14 Dec 2021 15:42:29.704,14 Dec 2021 15:48:12.575,342.871
525,14 Dec 2021 17:15:13.277,14 Dec 2021 17:21:53.968,400.691
526,15 Dec 2021 04:37:04.398,15 Dec 2021 04:41:12.082,247.683
527,15 Dec 2021 06:09:16.703,15 Dec 2021 06:16:20.786,424.083
528,15 Dec 2021 15:17:42.895,15 Dec 2021 15:21:42.380,239.484
529,15 Dec 2021 16:49:03.472,15 Dec 2021 16:56:14.276,430.804
530,16 Dec 2021 05:43:22.257,16 Dec 2021 05:50:37.654,435.398
531,16 Dec 2021 07:18:41.415,16 Dec 2021 07:20:52.886,131.470
532,16 Dec 2021 16:23:11.246,16 Dec 2021 16:30:24.686,433.440
533,16 Dec 2021 17:59:41.856,16 Dec 2021 18:01:33.817,111.962
534,17 Dec 2021 05:17:36.764,17 Dec 2021 05:24:37.938,421.174
535,17 Dec 2021 06:51:44.151,17 Dec 2021 06:56:37.417,293.266
536,17 Dec 2021 15:57:35.341,17 Dec 2021 16:04:26.379,411.038
537,17 Dec 2021 17:32:00.450,17 Dec 2021 17:37:07.552,307.102
538,18 Dec 2021 04:52:02.598,18 Dec 2021 04:58:19.150,376.552
539,18 Dec 2021 06:25:24.221,18 Dec 2021 06:31:36.957,372.737
540,18 Dec 2021 15:32:16.897,18 Dec 2021 15:38:18.200,361.303
541,18 Dec 2021 17:05:20.558,18 Dec 2021 17:11:47.998,387.440
542,19 Dec 2021 04:26:47.807,19 Dec 2021 04:31:33.023,285.216
543,19 Dec 2021 05:59:18.068,19 Dec 2021 06:06:15.097,417.030
544,19 Dec 2021 15:07:21.522,19 Dec 2021 15:11:54.574,273.052
545,19 Dec 2021 16:39:05.608,19 Dec 2021 16:46:11.425,425.817
546,20 Dec 2021 05:33:21.363,20 Dec 2021 05:40:36.200,434.837
547,20 Dec 2021 14:43:34.073,20 Dec 2021 14:44:30.705,56.632
548,20 Dec 2021 16:13:09.021,20 Dec 2021 16:20:24.203,435.182
549,21 Dec 2021 05:07:33.427,21 Dec 2021 05:14:40.927,427.500
550,21 Dec 2021 06:41:54.538,21 Dec 2021 06:46:18.221,263.683
551,21 Dec 2021 15:47:28.858,21 Dec 2021 15:54:28.175,419.317
552,21 Dec 2021 17:22:18.532,21 Dec 2021 17:26:53.419,274.886
553,22 Dec 2021 04:41:55.884,22 Dec 2021 04:48:27.550,391.666
554,22 Dec 2021 06:15:29.139,22 Dec 2021 06:21:25.214,356.075
555,22 Dec 2021 15:22:05.589,22 Dec 2021 15:28:22.842,377.253
556,22 Dec 2021 16:55:29.458,22 Dec 2021 17:01:40.943,371.485
557,23 Dec 2021 04:16:34.539,23 Dec 2021 04:21:50.080,315.541
558,23 Dec 2021 05:49:20.058,23 Dec 2021 05:56:08.271,408.213
559,23 Dec 2021 14:57:03.122,23 Dec 2021 15:02:04.319,301.197
560,23 Dec 2021 16:29:08.967,23 Dec 2021 16:36:07.867,418.900
561,24 Dec 2021 03:51:58.338,24 Dec 2021 03:54:19.260,140.922
562,24 Dec 2021 05:23:21.054,24 Dec 2021 05:30:33.646,432.592
563,24 Dec 2021 14:32:40.994,24 Dec 2021 14:35:13.120,152.126
564,24 Dec 2021 16:03:07.899,24 Dec 2021 16:10:23.133,435.234
565,25 Dec 2021 04:57:30.777,25 Dec 2021 05:04:42.706,431.929
566,25 Dec 2021 06:32:07.677,25 Dec 2021 06:35:55.753,228.075
567,25 Dec 2021 15:37:23.507,25 Dec 2021 15:44:29.361,425.854
568,25 Dec 2021 17:12:40.949,25 Dec 2021 17:16:35.525,234.576
569,26 Dec 2021 04:31:50.207,26 Dec 2021 04:38:34.376,404.169
570,26 Dec 2021 06:05:35.087,26 Dec 2021 06:11:11.932,336.845
571,26 Dec 2021 15:11:55.645,26 Dec 2021 15:18:26.638,390.994
572,26 Dec 2021 16:45:40.189,26 Dec 2021 16:51:32.598,352.408
573,27 Dec 2021 04:06:23.608,27 Dec 2021 04:12:04.238,340.629
574,27 Dec 2021 05:39:22.709,27 Dec 2021 05:46:00.260,397.551
575,27 Dec 2021 14:46:47.022,27 Dec 2021 14:52:12.283,325.261
576,27 Dec 2021 16:19:13.622,27 Dec 2021 16:26:03.549,409.927
577,28 Dec 2021 03:41:27.587,28 Dec 2021 03:44:55.417,207.830
578,28 Dec 2021 05:13:21.326,28 Dec 2021 05:20:29.998,428.672
579,28 Dec 2021 14:22:09.327,28 Dec 2021 14:25:34.650,205.323
580,28 Dec 2021 15:53:07.898,28 Dec 2021 16:00:21.463,433.565
581,29 Dec 2021 04:47:28.769,29 Dec 2021 04:54:43.317,434.548
582,29 Dec 2021 06:22:25.246,29 Dec 2021 06:25:28.329,183.084
583,29 Dec 2021 15:27:19.261,29 Dec 2021 15:34:29.945,430.684
